"ID","word","translation","explanation","area","creater","createdDate"
"557","505","төрөлх хэлний боловсруулалт","Компьютер ба хүний (байгалийн) хэлний хоорондох харилцаа холбоо, үүнтэй холбогдон үүсдэг саад бэрхшээлийг шийдвэрлэх аргыг судладаг компьютерийн шинжлэх ухаан ба хэл шинжлэлийн судлал.  Төрөлх хэл үүсгэх (natural language generation) систем компьютерийн өгөгдлийн баазаас мэдээллийг хүний хэлэнд хөрвүүлж, харин төрөлх хэл ойлгох (natural language understanding) систем хүний хэлний тодорхой дээж загварыг (sample) компьютерийн программ манипуляцлахад хялбар бүтцэд хувиргадаг.  Өөрөөр хэлбэл компьютер нь өгүүлбэр ойлгохын зэрэгцээ дүрмийн хувьд зөв өгүүлбэр бүтээхийн тулд морфологи (үг зүйн) загвар үүсгэж чаддаг байх ёстой.  ","6","dugarchuluun@yandex.ru","2015-11-08 10:32:44"
"558","506","нэтикет, сүлжээний ёс журам ","Англи хэлний network (сүлжээ), etiquette (ёс журам) гэсэн үгийн нийлэмж) Сүлжээнд (network) хэрэглэгчдийн ихэнх нь баримталдаг биеэ авч явах соёл, уламжлал, ёс журам. Уг ойлголт ХХ зууны 80-аад оны дундуур анх үүсчээ. ","12","dugarchuluun@yandex.ru","2015-11-08 10:33:03"
"559","507","netware","Микрокомпьютер суурьтай дотоод сүлжээ (LAN) удирдахад зориулан Novell компаниас гаргасан сүлжээний үйлдлийн систем. ","48","dugarchuluun@yandex.ru","2015-11-08 10:33:20"
"560","508","сүлжээний бриж, сүлжээний гүүр ","Packet-switched буюу өгөгдлийг пакетаар дамжуулдаг компьютер сүлжээнд холбогдоход хэрэглэгддэг холболтын технологи. Сүлжээний бриж нь OSI загварын (OSI model) L2 түвшин буюу өгөгдөл холбох түвшинд (data link layer) сүлжээний сегментийг холбож өгнө. Бриж ба Свич (switch) хоорондоо төстэй бөгөөд свич нь ердөө олон порттой бриж тул заримдаа энэ хоёр нэр томъёо сэлгэгдэж хэрэглэгддэг.","48","dugarchuluun@yandex.ru","2015-11-08 10:33:49"
"561","509","сүлжээний карт, сүлжээний адаптер ","Компьютер сүлжээгээр (computer network) бусад компьютер болон компьютер төхөөрөмжтэй харилцах зориулалттай техник хангамж (hardware).  Сүлжээний карт нь компьютерийн түгээгүүртэй (bus) холбогддог өргөтгөл карт (expansion card) байж болно. Мөн орчин үеийн ихэнх эх хавтан өөртөө сүлжээний интерфэйстэй. Энэ нь эх хавтангийн чипсетэнд нэгтгэмэл (integrated) Ethernet төхөөрөмж болон PCI (эсвэлPCI express) түгээгүүрт холбоостой, зориулалтын Ethernet чип байж болдог. ","48","dugarchuluun@yandex.ru","2015-11-08 10:34:08"
"562","510","сүлжээний загвар, өгөгдлийн баазын сүлжээний загвар ","Өгөгдлийн баазын (database) үндсэн загварчлалын нэг, объект болон объект хоорондын хамаарлыг уян хатан чөлөөтэй байхаар тооцдог загвар. Өгөгдлийн баазын иерарх загварт (hierarchical database model) бичлэг (record) нь нэг эцэг бичлэгт хэд хэдэн хүү байхуйцаар модолсон бүтэц үүсгэдэг бол сүлжээн загварт бичлэг бүр нь хэд хэдэн эцэг эсвэл хүү бичлэг бүхий диаграм маягийн бүтэцтэй зохион байгуулагддаг. ","48","dugarchuluun@yandex.ru","2015-11-08 10:34:27"
"563","511","сүлжээний хэрэглэгчийн интерфэйс ","Он-лайн программ болон файлтай харьцах боломж олгодог браузер маягийн хэрэглэгчийн интерфэйс.  Сүлжээний хэрэглэгчийн интерфэйсийг анх алслагдсан өөр компьютерт байгаа программыг ашигладаг сүлжээний компьютерүүдэд зориулан гаргасан боловч хожим нь персональ компьютерт өргөн ашиглагдах болжээ.  ","48","dugarchuluun@yandex.ru","2015-11-08 10:34:44"
"564","512","сүлжээний олон хэрэглэгчийн лиценз ","Тухайн тодорхой программыг сүлжээнд нэгээс дээш тооны хэрэглэгч ашиглахыг зөвшөөрсөн мөртлөө тухайн хэрэглэгч тус бүрийг лиценжүүлдэг программ хангамжийн лиценз. ","48","dugarchuluun@yandex.ru","2015-11-08 10:35:05"
"565","513","сүлжээний пиратлал ","Зохиогчийн эрхтэй материалыг хууль бусаар, зөвшөөрөлгүйгээр электрон сүлжээгээр тараах үйлдэл","48","dugarchuluun@yandex.ru","2015-11-08 10:35:25"
"566","514","сүлжээний дан хэрэглэгчийн лиценз","Тухайн программыг сүлжээнд  ганц хэрэглэгч л хэрэглэхийг зөвшөөрсөн программ хангамжийн лиценз. ","48","dugarchuluun@yandex.ru","2015-11-08 10:35:50"
"567","515","сүлжээний топологи ","Сүлжээний (network) бүтэц, байршлын схем, сүлжээний төхөөрөмжийн холболтын бүдүүвч тодорхойлолт. Сүлжээний топологи нь сүлжээний зангилаануудын хоорондох бодит байршил болон холбоосыг тодорхойлдог физик топологи эсвэл физик топологийн хүрээнд дохио зорчилтыг тодорхойлдог логик топологи байж болдог. Сүлжээний топологийн судалгаанд түгээгүүр (bus), цагираг (ring), од (star), мод (tree) гэсэн үндсэн дөрвөн суурь топологийг авч үздэг. ","48","dugarchuluun@yandex.ru","2015-11-08 10:36:10"
